Scaled Time (t_scaled),Time (s),Mass (Solar Masses),Temperature (K)
0.22645290581162322,1.8683709658885386e+76,4.5898545586656425,1.346668065009751e-08
0.2284569138276553,1.8849052222238354e+76,4.585887525955642,1.3478330033631603e-08
0.23046092184368736,1.9014394785591324e+76,4.581913617963717,1.3490019831367743e-08
0.23246492985971942,1.9179737348944292e+76,4.577932804823248,1.3501750289305725e-08
0.2344689378757515,1.934507991229726e+76,4.573945056459486,1.3513521655590078e-08
0.23647294589178355,1.9510422475650227e+76,4.569950342587552,1.3525334180534434e-08
0.23847695390781562,1.9675765039003197e+76,4.565948632710411,1.3537188116646227e-08
0.24048096192384769,1.9841107602356165e+76,4.5619398961168285,1.3549083718651768e-08
0.24248496993987975,2.0006450165709132e+76,4.557924101879291,1.3561021243521663e-08
0.2444889779559118,2.01717927290621e+76,4.553901218851909,1.3573000950496573e-08
0.24649298597194386,2.0337135292415067e+76,4.549871215668292,1.3585023101113358e-08
0.24849699398797592,2.0502477855768034e+76,4.54583406073939,1.3597087959231604e-08
0.250501002004008,2.0667820419121002e+76,4.541789722251324,1.3609195791060476e-08
0.25250501002004005,2.0833162982473973e+76,4.537738168163174,1.3621346865186032e-08
0.2545090180360721,2.099850554582694e+76,4.533679366204747,1.363354145259884e-08
0.2565130260521042,2.1163848109179907e+76,4.52961328387431,1.3645779826722092e-08
0.25851703406813625,2.1329190672532875e+76,4.525539888436309,1.365806226344001e-08
0.2605210420841683,2.1494533235885845e+76,4.521459146919041,1.3670389041126772e-08
0.2625250501002004,2.1659875799238813e+76,4.517371026112312,1.3682760440675772e-08
0.26452905811623245,2.182521836259178e+76,4.513275492565053,1.3695176745529356e-08
0.2665330661322645,2.1990560925944748e+76,4.509172512582915,1.3707638241708964e-08
0.2685370741482966,2.2155903489297718e+76,4.505062052225829,1.3720145217845728e-08
0.27054108216432865,2.2321246052650686e+76,4.500944077305531,1.3732697965211506e-08
0.2725450901803607,2.2486588616003653e+76,4.496818553383069,1.3745296777750385e-08
0.2745490981963928,2.265193117935662e+76,4.492685445766258,1.3757941952110631e-08
0.27655310621242485,2.281727374270959e+76,4.48854471950712,1.3770633787677117e-08
0.2785571142284569,2.298261630606256e+76,4.484396339399278,1.378337258660425e-08
0.280561122244489,2.3147958869415526e+76,4.480240269975326,1.3796158653849353e-08
0.282565130260521,2.331330143276849e+76,4.47607647550416,1.3808992297206564e-08
0.28456913827655306,2.3478643996121458e+76,4.471904919988273,1.3821873827341243e-08
0.2865731462925851,2.3643986559474425e+76,4.4677255671610165,1.3834803557824891e-08
0.2885771543086172,2.3809329122827396e+76,4.463538380483825,1.3847781805170576e-08
0.29058116232464926,2.3974671686180363e+76,4.4593433231434085,1.3860808888868928e-08
0.2925851703406813,2.414001424953333e+76,4.455140358048901,1.3873885131424632e-08
0.2945891783567134,2.4305356812886298e+76,4.450929447828974,1.3887010858393522e-08
0.29659318637274545,2.447069937623927e+76,4.446710554828916,1.3900186398420206e-08
0.2985971943887775,2.4636041939592236e+76,4.442483641107665,1.3913412083276252e-08
0.3006012024048096,2.4801384502945204e+76,4.438248668434807,1.392668824789901e-08
0.30260521042084165,2.496672706629817e+76,4.434005598287537,1.394001523043097e-08
0.3046092184368737,2.5132069629651142e+76,4.429754391847569,1.3953393372259766e-08
0.3066132264529058,2.529741219300411e+76,4.425495009998016,1.3966823018058759e-08
0.30861723446893785,2.5462754756357076e+76,4.421227413320219,1.3980304515828286e-08
0.3106212424849699,2.5628097319710044e+76,4.416951562090537,1.3993838216937525e-08
0.312625250501002,2.579343988306301e+76,4.412667416277097,1.4007424476167011e-08
0.31462925851703405,2.5958782446415982e+76,4.408374935536491,1.4021063651751818e-08
0.3166332665330661,2.612412500976895e+76,4.404074079210434,1.4034756105425413e-08
0.3186372745490982,2.6289467573121917e+76,4.399764806322377,1.4048502202464213e-08
0.32064128256513025,2.6454810136474884e+76,4.395447075574069,1.4062302311732813e-08
0.3226452905811623,2.6620152699827855e+76,4.391120845342074,1.4076156805729945e-08
0.3246492985971944,2.6785495263180822e+76,4.386786073674241,1.4090066060635175e-08
0.32665330661322645,2.695083782653379e+76,4.382442718286125,1.4104030456356315e-08
0.3286573146292585,2.7116180389886757e+76,4.378090736557354,1.41180503765776e-08
0.3306613226452906,2.7281522953239728e+76,4.373730085527951,1.4132126208808649e-08
0.33266533066132264,2.7446865516592695e+76,4.369360721894602,1.4146258344434178e-08
0.33466933867735466,2.761220807994566e+76,4.364982602006869,1.4160447178764538e-08
0.3366733466933867,2.7777550643298627e+76,4.360595681863355,1.4174693111087058e-08
0.3386773547094188,2.7942893206651594e+76,4.356199917107812,1.4188996544718199e-08
0.34068136272545085,2.8108235770004562e+76,4.3517952630251955,1.4203357887056599e-08
0.3426853707414829,2.8273578333357532e+76,4.347381674537659,1.4217777549636912e-08
0.344689378757515,2.84389208967105e+76,4.342959106200492,1.4232255948184604e-08
0.34669338677354705,2.8604263460063467e+76,4.338527512198012,1.4246793502671562e-08
0.3486973947895791,2.8769606023416435e+76,4.334086846339376,1.4261390637372682e-08
0.3507014028056112,2.8934948586769405e+76,4.329637062054347,1.4276047780923351e-08
